,synID,x,y,frame,frameRelat,timeFromLast,distFromLast,cluster,cluster_o,G
128,197492,18.953232203116816,21.55476375650927,625,1,5000.0,141.06031557056363,3.0,-1.0,
129,197492,19.791327122641132,22.710416163333758,1985,1,68000.0,123.7221578776024,4.0,-1.0,
130,197492,22.77538371186102,22.06772848346819,2205,1,11000.0,264.5484682305192,5.0,0.0,
131,197492,22.379388677163817,21.9980818178539,2225,1,1000.0,34.84634310910765,5.0,0.0,
132,197492,21.54561382893813,23.12588874937006,2385,1,8000.0,121.5538384689678,6.0,-1.0,
133,197492,20.61455784721721,23.15376041524461,2405,1,1000.0,80.7276966841305,7.0,-1.0,
134,203621,18.339192224866668,21.29307984991972,305,1,,,0.0,0.0,"b'\x80\x04\x95e\x03\x00\x00\x00\x00\x00\x00\x8c\x18networkx.classes.digraph\x94\x8c\x07DiGraph\x94\x93\x94)\x81\x94}\x94(\x8c\x05graph\x94}\x94\x8c\x05_node\x94}\x94(K\x00}\x94(\x8c\x01x\x94G@2V\xd5M8\xdc\x1d\x8c\x01y\x94G@5K\x07G\xf2\x85\x94uK\x01}\x94(h\nG@2\x90\x94\xa2\x1d\xcb\xbah\x0bG@6\xdc\xc2\xea\xeb\x8a\xa7uK\x02}\x94(h\nG@2\xa3\xec\x12\xcb\xd1!h\x0bG@3\xae\xeaI\x8e\x8d\xb3uK\x03}\x94(h\nG@26\xbb\x9b\x1eg\x86h\x0bG@2acFWh\xa0uK\x04}\x94(h\nG@2\xc7\xa9\x00\xf4\xcc\xa5h\x0bG@4\xfc\xbc\xa1\xcc\xea\xceuK\x05}\x94(h\nG@5\xdc\'\x84\x0b\xf1\nh\x0bG@8([G\xb1\x9e\ruK\x06}\x94(h\nG@7\x85\x839H\xc2\x82h\x0bG@1\xe0.H\x10oEuK\x07}\x94(h\nG@6|\xe9\n\xdc\x15lh\x0bG@7\x82x\x84|t\xa0uK\x08}\x94(h\nG@7e\x07\x18~Hbh\x0bG@7\xc1\xf6\xc3f;0uK\t}\x94(h\nG@6\xb6\xedu\xe3\xd9 h\x0bG@4\xb5\xb1\xa3%W_uK\n}\x94(h\nG@7]CN\x9e!\xc3h\x0bG@1\x9aN\xa8K\xe6\x9euu\x8c\x04_adj\x94}\x94(K\x00}\x94K\x01}\x94(\x8c\x0ctimeFromLast\x94G@\x82\xc0\x00\x00\x00\x00\x00\x8c\x0cdistFromLast\x94G@G\x8c\xd2\xeb\xb9f}usK\x01}\x94K\x02}\x94(h\x1aG@\xa2\\\x00\x00\x00\x00\x00h\x1bG@l?\n\x0f\xad\x9d%usK\x02}\x94K\x03}\x94(h\x1aG@y\x00\x00\x00\x00\x00\x00h\x1bG@^\x8cb\x8b\x05\x0f\xcfusK\x03}\x94K\x04}\x94(h\x1aG@y\x00\x00\x00\x00\x00\x00h\x1bG@~\x14\x94\x0c8|\xbbusK\x04}\x94K\x05}\x94(h\x1aG@\x85\xe0\x00\x00\x00\x00\x00h\x1bG@E""\x8d\xebU\xa3\xb3usK\x05}\x94K\x06}\x94(h\x1aG@\x9bX\x00\x00\x00\x00\x00h\x1bG@rzwi\xce\x9e\xf9usK\x06}\x94K\x07}\x94(h\x1aG@\x99\x00\x00\x00\x00\x00\x00h\x1bG@Wk\x03I\x85\xbc\xedusK\x07}\x94K\x08}\x94(h\x1aG@\x99\x00\x00\x00\x00\x00\x00h\x1bG@U\x99\xbb\xc0V\xeb\xadusK\x08}\x94K\t}\x94(h\x1aG@\x95\x18\x00\x00\x00\x00\x00h\x1bG@c\x9c\xfc!\x93\xa6\xfausK\t}\x94K\n}\x94(h\x1aG@\x82\xc0\x00\x00\x00\x00\x00h\x1bG@0\xc7K)LN5usK\n}\x94u\x8c\x05_succ\x94h\x17\x8c\x05_pred\x94}\x94(K\x00}\x94K\x01}\x94K\x00h\x19sK\x02}\x94K\x01h\x1dsK\x03}\x94K\x02h\x1fsK\x04}\x94K\x03h!sK\x05}\x94K\x04h#sK\x06}\x94K\x05h%sK\x07}\x94K\x06h\'sK\x08}\x94K\x07h)sK\t}\x94K\x08h+sK\n}\x94K\th-suub.'"
135,203621,18.56476796367108,22.862349207406307,485,1,9000.0,137.40131976913835,1.0,-1.0,
136,203621,18.64032094455718,19.68326244097052,725,1,12000.0,275.5987558691538,2.0,-1.0,
137,203621,18.2138001393537,18.380421062793744,745,1,1000.0,118.80976200641805,3.0,-1.0,
138,203621,18.779922542348363,20.987253296402564,1425,1,34000.0,231.19174956540343,0.0,0.0,
139,203621,21.85997796336691,24.157642823089237,1445,1,1000.0,383.0835895947176,4.0,-1.0,
140,203621,23.52153356577265,17.875706199657788,2105,1,33000.0,563.1568206148411,5.0,1.0,
141,203621,22.487930945140235,23.50965145147768,2345,1,12000.0,496.4245084387822,6.0,-1.0,
142,203621,23.394639521437405,23.757671558817663,2385,1,2000.0,81.46828453723643,7.0,-1.0,
143,203621,22.71456085980128,20.70974177991536,2585,1,10000.0,270.6497516733776,8.0,-1.0,
144,203621,23.364308274847428,17.60276271679924,2645,1,3000.0,275.09668777457614,5.0,1.0,
145,158395,22.07639973605613,19.751452269223204,605,1,,,0.0,0.0,b'\x80\x04\x95\x07\x02\x00\x00\x00\x00\x00\x00\x8c\x18networkx.classes.digraph\x94\x8c\x07DiGraph\x94\x93\x94)\x81\x94}\x94(\x8c\x05graph\x94}\x94\x8c\x05_node\x94}\x94(K\x00}\x94(\x8c\x01x\x94G@6\x13\x8e\xee\xdf\xc8\xbb\x8c\x01y\x94G@3\xc0_-\x08\xd1\x93uK\x01}\x94(h\nG@6!\xcc\xea\x03\xa3\x86h\x0bG@4\x00\xb9\x91\xc0%\xafuK\x02}\x94(h\nG@5\x82m[?~jh\x0bG@2\x15\xb3\xc3\x17z\x95uK\x03}\x94(h\nG@73)\xa9\x11\xcb\xd0h\x0bG@6\xe1\xf7\xc1\xc3<\xdfuK\x04}\x94(h\nG@4r\x8e\x1e^\x91\xd4h\x0bG@5K\xf6c\xf8\x9fOuK\x05}\x94(h\nG@5$\x1d\x89\xdc\xd2\xf7h\x0bG@8I\xba+\x96\xe3\x11uu\x8c\x04_adj\x94}\x94(K\x00}\x94K\x01}\x94(\x8c\x0ctimeFromLast\x94G@\x84P\x00\x00\x00\x00\x00\x8c\x0cdistFromLast\x94G@c\x9dL\xa8\xa3d?usK\x01}\x94K\x02}\x94(h\x15G@\x82\xc0\x00\x00\x00\x00\x00h\x16G@Z\xda8 \xc3\xff\x0eusK\x02}\x94K\x03}\x94(h\x15G@\xa2\xc0\x00\x00\x00\x00\x00h\x16G@|\xf0^\xfa`\xde\x98usK\x03}\x94K\x04}\x94(h\x15G@\xb3\xec\x00\x00\x00\x00\x00h\x16G@r\x90\xed\xd4\x97\x93\xc4usK\x04}\x94K\x05}\x94(h\x15G@\x8d\xb0\x00\x00\x00\x00\x00h\x16G@_\x85\xee\xee\xdeU$usK\x05}\x94u\x8c\x05_succ\x94h\x12\x8c\x05_pred\x94}\x94(K\x00}\x94K\x01}\x94K\x00h\x14sK\x02}\x94K\x01h\x18sK\x03}\x94K\x02h\x1asK\x04}\x94K\x03h\x1csK\x05}\x94K\x04h\x1esuub.'
146,158395,22.132032991302843,20.00283156338781,645,1,2000.0,22.31336965909196,0.0,0.0,
147,158395,21.50948114681379,18.08477420161451,785,1,7000.0,174.76861362853614,1.0,-1.0,
148,158395,23.199854437680017,22.882686720052217,1265,1,24000.0,440.87143629434655,2.0,-1.0,
149,158395,20.44748105820493,21.296728370856098,2265,1,50000.0,275.30592410985577,3.0,-1.0,
150,158395,21.14107572213376,24.287996982896463,2465,1,10000.0,266.1212684053354,4.0,-1.0,
151,86793,21.602614494372126,22.39288538733502,785,1,,,0.0,-1.0,"b'\x80\x04\x95\xc1\x01\x00\x00\x00\x00\x00\x00\x8c\x18networkx.classes.digraph\x94\x8c\x07DiGraph\x94\x93\x94)\x81\x94}\x94(\x8c\x05graph\x94}\x94\x8c\x05_node\x94}\x94(K\x00}\x94(\x8c\x01x\x94G@5\x9aD\xf1\x89l\x82\x8c\x01y\x94G@6d\x94#\x01\xae""uK\x01}\x94(h\nG@5\xde\xc4\xb0[\xb5lh\x0bG@5\xb5\'\xe59\x0fJuK\x02}\x94(h\nG@2P2L\x1b\x10Vh\x0bG@3\xb5\xae\xa0\x7f\xc3\xe9uK\x03}\x94(h\nG@4\xf3\xf5\x8e\x8c\x92uh\x0bG@5J\xfd\x93\xcdj\xc1uK\x04}\x94(h\nG@7\t\xb8\x84#\xf5>h\x0bG@4\x8a\xcc\x9d<\t\x9fuu\x8c\x04_adj\x94}\x94(K\x00}\x94K\x01}\x94(\x8c\x0ctimeFromLast\x94G@\x9a\x90\x00\x00\x00\x00\x00\x8c\x0cdistFromLast\x94G@D41\xf9 \x13:usK\x01}\x94K\x02}\x94(h\x14G@\x9a\x90\x00\x00\x00\x00\x00h\x15G@\\(\x9b!<{husK\x02}\x94K\x03}\x94(h\x14G@y\x00\x00\x00\x00\x00\x00h\x15G@C\xe2\x17]\x01\x93\xa0usK\x03}\x94K\x04}\x94(h\x14G@\x8d\xb0\x00\x00\x00\x00\x00h\x15G@d\x103\xd7b\xc8\xdeusK\x04}\x94u\x8c\x05_succ\x94h\x11\x8c\x05_pred\x94}\x94(K\x00}\x94K\x01}\x94K\x00h\x13sK\x02}\x94K\x01h\x17sK\x03}\x94K\x02h\x19sK\x04}\x94K\x03h\x1bsuub.'"
152,86793,21.87018873442632,21.707640005522343,905,1,6000.0,63.75496089573135,1.0,-1.0,
153,86793,18.313267475707413,19.70969584578771,1105,1,10000.0,353.5690122162137,2.0,-1.0,
154,86793,20.952965649909363,21.29293178334297,1305,1,10000.0,266.76796506358005,3.0,-1.0,
155,86793,23.03797174337273,20.54218466487657,2745,1,72000.0,192.05762405310864,4.0,-1.0,
